Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2016	Osteoclast differentiation Homo sapiens hsa04380	58/132	0.0047366448093223	0.0110648022745771	0	0	1.611941787941788	8.627799523214394	NCF1;ITGB3;FHL2;PIK3CB;TNF;PIK3CG;IKBKB;PPP3CA;PPP3CC;AKT2;AKT3;AKT1;RAC1;IKBKG;MAP3K7;JUNB;JAK1;MAP2K1;CHUK;IFNGR1;TRAF2;TYK2;FOS;TGFBR1;TNFRSF1A;TGFBR2;CREB1;PIK3CA;LCK;TRAF6;PPARG;SQSTM1;CSF1R;PIK3R2;PIK3R1;RELA;MAPK9;SOCS1;MAPK1;FYN;MAP2K7;MAP2K6;MAPK3;TGFB2;JUN;TGFB1;JUND;STAT1;STAT2;NFKB2;FOSL2;NFKBIA;CYLD;TAB2;GRB2;TAB1;MAP3K14;NOX1
KEGG_2016	Synaptic vesicle cycle Homo sapiens hsa04721	31/63	0.0049456679719179	0.011394678917323	0	0	1.9903382105101888	10.56718969496512	NAPA;ATP6V1A;SNAP25;RAB3A;CLTC;CLTB;CLTA;AP2A1;TCIRG1;AP2A2;RIMS1;CLTCL1;AP2S1;ATP6V0A2;ATP6V1H;STX2;AP2M1;ATP6V0A1;UNC13B;NSF;ATP6V1G1;UNC13A;SYT1;AP2B1;DNM1;DNM2;ATP6V1B2;ATP6V0D1;ATP6V0C;VAMP2;ATP6V1B1
KEGG_2016	Cardiac muscle contraction Homo sapiens hsa04260	37/78	0.0049559048715754	0.011394678917323	0	0	1.8545599395573773	9.842475093040116	COX4I1;ATP1A4;ATP2A2;ATP1A3;ATP1A2;COX7A2;ATP1A1;COX5B;COX7C;COX5A;UQCRH;SLC9A1;CACNG6;UQCRFS1;TNNI3;CYC1;COX8A;TPM4;TPM3;TPM2;CACNA2D1;TPM1;ATP1B3;ATP1B1;COX6C;UQCRHL;COX6B1;MYL4;COX7A2L;CACNB3;ACTC1;UQCRQ;FXYD2;UQCRC1;UQCRC2;MYH6;MYH7
KEGG_2016	Proximal tubule bicarbonate reclamation Homo sapiens hsa04964	14/23	0.0052226766981612	0.0118400067644424	0	0	3.193120076066286	16.779032491998997	MDH1;ATP1A4;ATP1A3;ATP1A2;ATP1B3;ATP1A1;ATP1B1;SLC4A4;GLS;GLUD1;GLUD2;FXYD2;SLC25A10;PCK2
KEGG_2016	RNA polymerase Homo sapiens hsa03020	18/32	0.0052306879199077	0.0118400067644424	0	0	2.639842726081258	13.867654743623303	POLR3GL;POLR3A;POLR2A;POLR2B;POLR1A;POLR2C;POLR1B;POLR2D;POLR1C;POLR2E;POLR3F;POLR1E;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L
KEGG_2016	Fatty acid degradation Homo sapiens hsa00071	23/44	0.0058026805574389	0.0130337132520936	0	0	2.2493022916894376	11.582636628213104	GCDH;ACADVL;CPT1A;ACSL1;ECI1;ECI2;ACSL4;ACSL3;ACADSB;ACAT1;HADHB;ALDH3A2;HADHA;ACADL;ALDH1B1;ALDH2;ACOX1;EHHADH;ACADM;HADH;ACADS;ALDH7A1;ALDH9A1
KEGG_2016	Non-homologous end-joining Homo sapiens hsa03450	9/13	0.0078028324797433	0.0173925731609546	0	0	4.6168117269812186	22.406626799303968	FEN1;XRCC6;RAD50;XRCC4;XRCC5;PRKDC;POLM;LIG4;DNTT
KEGG_2016	Rap1 signaling pathway Homo sapiens hsa04015	86/211	0.0088597123927912	0.0195987577173867	0	0	1.4156514215080347	6.69070975635026	ITGB1;CALML5;FLT4;ITGB3;CTNND1;ITGB2;PIK3CB;SIPA1L2;ITGAL;ACTB;PIK3CG;CRKL;ACTG1;FGF7;SIPA1L1;AKT2;AKT3;RAC2;AKT1;PLCE1;RAC3;RAC1;HRAS;PDGFRB;MAP2K3;MAGI1;MAP2K1;MAP2K2;F2R;MAGI2;ARAP3;RHOA;APBB1IP;TIAM1;ADCY9;PIK3CA;PRKD3;PARD3;PRKD2;PRKD1;PFN1;RAF1;MET;CRK;EPHA2;PFN2;CSF1R;RALA;SRC;LPAR1;GNAI3;LPAR2;PIK3R2;ADCY2;PIK3R1;ADCY1;RASGRP2;THBS1;ADCY6;GNAI1;EGFR;GNAI2;RASGRP3;INS;RAP1B;NRAS;PARD6B;RAP1A;RRAS;MAPK1;MAP2K6;MAPK3;ANGPT4;VEGFB;GNAO1;GNAQ;GNAS;CTNNB1;CALM3;CALM1;FGFR4;CALM2;FGF12;BCAR1;FGFR1;FGF10
KEGG_2016	VEGF signaling pathway Homo sapiens hsa04370	29/61	0.0115859348723383	0.0254367893437804	0	0	1.8613589370500845	8.29787006693374	SRC;PXN;HSPB1;PIK3R2;PIK3CB;PIK3R1;PTGS2;PIK3CG;PPP3CA;NRAS;PPP3CC;AKT2;AKT3;RAC2;AKT1;RAC3;MAPK1;RAC1;HRAS;MAPK3;MAP2K1;MAP2K2;BAD;NOS3;PLA2G4A;PIK3CA;MAPKAPK3;MAPKAPK2;RAF1
KEGG_2016	Regulation of lipolysis in adipocytes Homo sapiens hsa04923	27/56	0.0116807736905189	0.0254536262509815	0	0	1.9121061885226427	8.508511271604197	IRS1;PDE3B;GNAI3;PIK3R2;ADCY2;PIK3CB;ABHD5;ADCY1;PIK3R1;PTGS2;PIK3CG;ADCY6;GNAI1;INS;GNAI2;PTGS1;LIPE;AKT2;AKT3;AKT1;PRKACA;PRKACB;ADCY9;PIK3CA;GNAS;MGLL;PNPLA2
KEGG_2016	Arrhythmogenic right ventricular cardiomyopathy (ARVC) Homo sapiens hsa05412	34/74	0.012376401224655	0.0267696974636984	0	0	1.746122011036174	7.668904569719925	ITGB1;LAMA2;ITGB4;ITGB3;ATP2A2;ACTB;ACTG1;CACNG6;GJA1;SGCD;CDH2;SGCB;LMNA;CTNNA1;DMD;CTNNA3;CTNNA2;EMD;DSP;TCF7L2;TCF7L1;ITGA4;ACTN3;JUP;ITGA3;ACTN2;CACNA2D1;ACTN1;ACTN4;CACNB3;DES;PKP2;CTNNB1;ITGA6
KEGG_2016	Oxidative phosphorylation Homo sapiens hsa00190	56/133	0.0150011623318782	0.0320771898642122	0	0	1.4949246385727468	6.278126760245495	NDUFA13;NDUFA12;COX4I1;NDUFA10;TCIRG1;ATP12A;COX7C;UQCRFS1;COX8A;ATP6V1G1;ATP6AP1;SDHA;SDHB;COX6B1;COX7A2L;NDUFS8;PPA2;NDUFS7;PPA1;NDUFS5;UQCRC1;ATP6V1B2;NDUFS3;NDUFS2;NDUFS1;UQCRC2;ATP6V0D1;ATP6V0C;ATP6V1B1;ATP6V1A;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB11;COX15;NDUFB5;NDUFB1;COX7A2;COX5B;COX5A;UQCRH;ATP6V0A2;ATP6V1H;CYC1;NDUFV2;NDUFV1;ATP6V0A1;NDUFA9;NDUFA5;NDUFA4;NDUFA3;COX6C;UQCRHL;ATP4A;UQCRQ
KEGG_2016	AGE-RAGE signaling pathway in diabetic complications Homo sapiens hsa04933	44/101	0.0150499144225927	0.0320771898642122	0	0	1.58616529041363	6.656157018657196	CDKN1B;SERPINE1;PIK3R2;PIK3R1;PIK3CB;TNF;PIK3CG;RELA;ICAM1;MAPK9;NRAS;CCND1;AKT2;AKT3;PIM1;AKT1;PLCE1;MAPK1;RAC1;JAK2;HRAS;MAPK3;SMAD2;TGFB2;SMAD4;JUN;TGFB1;SMAD3;STAT1;NOS3;STAT3;FN1;VEGFB;TGFBR1;TGFBR2;COL1A1;DIAPH1;COL1A2;COL4A2;PIK3CA;CDK4;COL4A4;BAX;NOX1
KEGG_2016	T cell receptor signaling pathway Homo sapiens hsa04660	45/104	0.016103284654011	0.0340736168041392	0	0	1.567230597475193	6.470675138017803	GSK3B;PIK3R2;PIK3R1;BCL10;PIK3CB;CBL;TNF;PIK3CG;RELA;MALT1;IKBKB;PPP3CA;MAPK9;NRAS;PPP3CC;AKT2;AKT3;AKT1;MAPK1;FYN;IKBKG;MAP2K7;MAP3K7;HRAS;PAK2;NCK1;PAK4;MAPK3;MAP2K1;JUN;MAP2K2;CHUK;FOS;RHOA;NFKBIA;DLG1;CD4;PIK3CA;CDK4;LCK;GRB2;RAF1;MAP3K14;CARD11;NFKBIB
KEGG_2016	Prion diseases Homo sapiens hsa05020	18/35	0.0170885646759286	0.0358982797508717	0	0	2.1735024284943334	8.844732916904897	C1QB;C1QA;MAP2K1;NOTCH1;MAP2K2;HSPA5;LAMC1;STIP1;C5;C7;MAPK1;BAX;FYN;PRKACA;PRKACB;MAPK3;HSPA1A;C1QC
KEGG_2016	Carbohydrate digestion and absorption Homo sapiens hsa04973	22/45	0.0180036689289429	0.0375505094803666	0	0	1.9638257676547284	7.88904103264966	AMY2A;AMY2B;AMY1A;ATP1A4;ATP1A3;ATP1A2;PIK3R2;ATP1B3;PIK3CB;PIK3R1;ATP1A1;ATP1B1;PIK3CG;HK1;PIK3CA;GNAT3;AKT2;FXYD2;HKDC1;AKT3;AKT1;SLC37A4
KEGG_2016	Dopaminergic synapse Homo sapiens hsa04728	54/129	0.0188925408033074	0.0391249781174877	0	0	1.479741697416974	5.873077190059533	ATF2;GSK3B;GSK3A;CALML5;PPP2R2A;ARRB2;COMT;PPP1CB;PPP1CC;PPP3CA;PPP3CC;PPP2R1B;PPP2R1A;PPP2R5E;CREB3L1;KIF5B;AKT2;AKT3;AKT1;PRKACA;PRKACB;PPP2R5A;PPP2R5C;FOS;CREB3;CREB1;ATF4;CAMK2B;CAMK2D;ATF6B;GNAI3;GNAI1;ARNTL;GNAI2;PPP2CA;PPP2CB;MAPK9;GNG2;GNG5;PPP2R3B;PPP2R3A;PPP1CA;GNAO1;GNAL;PPP2R2C;GNB2;GNAQ;GNB1;PPP2R2D;GNAS;GNB3;CALM3;CALM1;CALM2
KEGG_2016	Base excision repair Homo sapiens hsa03410	17/33	0.0198257453115814	0.0407684340209984	0	0	2.1808783060694084	8.550730779976563	FEN1;PCNA;PARP4;PARP1;MPG;PARP2;OGG1;XRCC1;LIG3;UNG;POLB;POLD3;SMUG1;POLE4;POLD1;POLE3;POLE
KEGG_2016	Melanogenesis Homo sapiens hsa04916	43/100	0.0206164747442832	0.0420979764009139	0	0	1.5498781489410405	6.0161074208494965	CAMK2B;GSK3B;CAMK2D;CALML5;WNT8A;GNAI3;ADCY2;FZD10;ADCY1;ADCY6;GNAI1;GNAI2;NRAS;CREB3L1;DVL1;DVL2;EP300;DVL3;MAPK1;PRKACA;PRKACB;HRAS;MAPK3;TCF7L2;MAP2K1;CREBBP;TCF7L1;MAP2K2;FZD2;FZD7;WNT5A;FZD6;GNAO1;CREB3;ADCY9;CREB1;GNAQ;GNAS;CTNNB1;CALM3;RAF1;CALM1;CALM2
KEGG_2016	Purine metabolism Homo sapiens hsa00230	71/176	0.0208025853667606	0.0421830203270424	0	0	1.390219266371571	5.383871572947109	PDE3B;NUDT5;PNP;ENPP1;PGM2;PDE8B;POLE;PGM1;ADSL;ENTPD4;PDE4D;ENTPD6;NME2;NME3;AMPD2;NME4;NME1;APRT;NT5C3A;ADCY9;PKM;NME6;POLR1A;POLR1B;POLR1C;POLR1E;PDE5A;HPRT1;ADPRM;GART;PRPS2;PRIM2;PRPS1;CANT1;PRIM1;GMPS;AK4;ADCY2;NTPCR;ADCY1;AK6;NT5C2;ADCY6;AK9;NME1-NME2;POLD3;POLR2A;POLR2B;POLD1;POLR2C;POLR2D;POLR2E;POLR2G;POLR2H;PRPS1L1;POLR2I;POLR2J;POLR2K;POLR2L;RRM2;POLR3GL;PAICS;POLE4;POLA1;POLA2;POLR3A;IMPDH2;POLE3;PDE3A;POLR3F;ITPA
KEGG_2016	Dilated cardiomyopathy Homo sapiens hsa05414	39/90	0.0232336474826679	0.046787759068545	0	0	1.5708201366142407	5.909666833739473	ITGB1;LAMA2;ITGB4;ITGB3;ATP2A2;ADCY2;ADCY1;TNF;ACTB;ADCY6;ACTG1;TTN;CACNG6;SGCD;SGCB;LMNA;TNNI3;DMD;PRKACA;EMD;PRKACB;MYBPC3;TGFB2;TGFB1;ITGA4;TPM4;TPM3;ITGA3;TPM2;CACNA2D1;TPM1;CACNB3;ADCY9;DES;ACTC1;GNAS;ITGA6;MYH6;MYH7
KEGG_2016	Aldosterone-regulated sodium reabsorption Homo sapiens hsa04960	19/39	0.0280332996921441	0.0560665993842882	0	0	1.9499770607126472	6.969924298071621	IRS1;ATP1A4;NEDD4L;ATP1A3;ATP1A2;PIK3R2;ATP1B3;PIK3CB;PIK3R1;ATP1A1;ATP1B1;PIK3CG;INS;SLC9A3R2;PIK3CA;FXYD2;MAPK1;SFN;MAPK3
KEGG_2016	Lysine degradation Homo sapiens hsa00310	24/52	0.0304884454377472	0.0605620820940285	0	0	1.7596746687655778	6.141981670662437	GCDH;KMT2D;SETD2;EHMT2;SETD1A;PLOD3;EHMT1;SETMAR;DLST;PLOD2;OGDHL;PLOD1;ACAT1;ALDH3A2;HADHA;ALDH2;ALDH1B1;EHHADH;OGDH;HADH;COLGALT1;ALDH7A1;AASS;ALDH9A1
KEGG_2016	One carbon pool by folate Homo sapiens hsa00670	11/20	0.0333388115797506	0.0657765741978863	0	0	2.507730427846512	8.528874060012388	DHFR;ALDH1L1;MTHFD1L;MTHFD1;SHMT2;MTHFD2;MTHFR;MTR;TYMS;ALDH1L2;GART
KEGG_2016	Transcriptional misregulation in cancer Homo sapiens hsa05202	71/180	0.0349671029220454	0.0682573665442377	0	0	1.338800395427411	4.48946306076	ATF1;CD40;CDKN1A;CDKN1B;CCNT1;LDB1;PLAT;AFF1;HOXA10;PLAU;SIN3A;MYC;UTY;SS18;IGFBP3;LMO2;GOLPH3L;TRAF1;ETV4;RUNX2;MLF1;RUNX1;TGFBR2;CCNA1;MAF;NCOR1;EWSR1;PAX7;DDIT3;BMP2K;RARA;PPARG;ERG;TP53;MET;CSF1R;CEBPA;DDX5;CEBPB;HDAC2;BCL2A1;MAX;HDAC1;MLLT1;MLLT3;RELA;FUT8;RXRA;CD14;ELANE;NTRK1;ZBTB17;ARNT2;CDKN2C;TAF15;JUP;FUS;ZBTB16;HMGA2;GZMB;KLF3;PML;CDK9;GOLPH3;BCL6;SP1;MDM2;REL;ATM;TCF3;BCL2L1
KEGG_2016	Arginine and proline metabolism Homo sapiens hsa00330	23/50	0.0351461099701139	0.0682573665442377	0	0	1.74867522457423	5.854986670618978	OAT;ARG1;NOS3;CKMT1A;PYCR1;PYCR2;CNDP2;SRM;AGMAT;ALDH3A2;GATM;ALDH2;ALDH1B1;P4HA1;P4HA2;P4HA3;SMS;NOS1;LAP3;CKB;ALDH18A1;ALDH7A1;ALDH9A1
KEGG_2016	Ubiquinone and other terpenoid-quinone biosynthesis Homo sapiens hsa00130	7/11	0.0352974737951366	0.0682573665442377	0	0	3.589757288963517	12.003946922430842	VKORC1;NQO1;VKORC1L1;COQ2;GGCX;COQ6;COQ5
KEGG_2016	Thyroid hormone synthesis Homo sapiens hsa04918	31/71	0.0358271758544557	0.0688258904572438	0	0	1.5913206679944845	5.2975837965345	ATF2;ATF6B;ATP1A4;ATP1A3;ATP1A2;ADCY2;LRP2;ADCY1;ATP1A1;ADCY6;HSP90B1;CREB3L1;PRKACA;PRKACB;GPX2;GPX1;HSPA5;GPX5;GPX8;ATP1B3;ATP1B1;PDIA4;CREB3;ADCY9;CREB1;TG;FXYD2;GNAQ;CANX;GNAS;ATF4
KEGG_2016	Cysteine and methionine metabolism Homo sapiens hsa00270	21/45	0.0363864771187341	0.0694434726710481	0	0	1.7960455866605476	5.951301367689791	DNMT1;AHCYL2;AHCYL1;AHCY;MDH1;MDH2;GSS;MRI1;MTR;MAT2B;SRM;LDHC;LDHB;LDHA;MTAP;GCLC;MAT2A;TST;CBS;SMS;LDHAL6A
KEGG_2016	Chemokine signaling pathway Homo sapiens hsa04062	73/187	0.0414333827757125	0.0785619985097925	0	0	1.3160518876219076	4.189872775579449	GSK3B;GSK3A;NCF1;PIK3CB;WASL;ARRB2;CXCL13;CXCL5;PIK3CG;CRKL;IKBKB;AKT2;AKT3;RAC2;AKT1;RAC1;IKBKG;PRKACA;JAK2;PRKACB;HRAS;MAP2K1;CHUK;RHOA;TIAM1;HCK;ADCY9;PIK3CA;PARD3;ELMO1;RAF1;DOCK2;CRK;ROCK1;SHC1;ROCK2;SRC;PXN;GNAI3;CXCR4;PIK3R2;ADCY2;PIK3R1;ADCY1;RASGRP2;RELA;ADCY6;GNAI1;GNAI2;RAP1B;NRAS;RAP1A;GNG2;GNG5;PTK2B;MAPK1;MAPK3;LYN;CCL25;CCL21;STAT1;STAT2;STAT3;NFKBIA;GNB2;GNB1;GNB3;GRB2;CCL28;BCAR1;NFKBIB;PF4;CCL26
KEGG_2016	Mineral absorption Homo sapiens hsa04978	23/51	0.0446320629611168	0.0840810476428782	0	0	1.686096841184829	5.242585591881522	SLC46A1;SLC31A1;ATP1A4;ATP1A3;CYBRD1;ATP1B3;SLC30A1;ATP1A2;ATP1A1;ATP2B1;ATP1B1;MT2A;TF;FTH1;FXYD2;MT1F;HMOX1;TRPM7;ATP7A;STEAP2;SLC26A3;HMOX2;FTL
KEGG_2016	Hypertrophic cardiomyopathy (HCM) Homo sapiens hsa05410	35/83	0.0459142055326222	0.0859419744584979	0	0	1.4972341458429148	4.6129495382685946	ITGB1;PRKAA1;PRKAA2;LAMA2;ITGB4;ITGB3;ATP2A2;TNF;ACTB;ACTG1;TTN;CACNG6;SGCD;SGCB;LMNA;TNNI3;DMD;EMD;MYBPC3;PRKAB2;TGFB2;TGFB1;ITGA4;TPM4;TPM3;ITGA3;TPM2;CACNA2D1;TPM1;CACNB3;DES;ACTC1;ITGA6;MYH6;MYH7
KEGG_2016	NOD-like receptor signaling pathway Homo sapiens hsa04621	25/57	0.0526266802186965	0.0972781025095748	0	0	1.6036373029236186	4.721961450016986	HSP90AB1;TNF;RELA;HSP90B1;PYCARD;IKBKB;MAPK9;CASP8;CASP1;MAPK1;IKBKG;MAP3K7;MAPK3;HSP90AA1;CHUK;CARD8;CARD9;IL18;NFKBIA;TRAF6;TRIP6;TAB2;SUGT1;TAB1;NFKBIB
KEGG_2016	Leishmaniasis Homo sapiens hsa05140	31/73	0.0526367814949069	0.0972781025095748	0	0	1.5153173265629218	4.461609622842628	ITGB1;NCF1;ITGB2;PTGS2;TNF;RELA;C3;HLA-DMB;IRAK1;MAPK1;JAK2;MAP3K7;JAK1;MAPK3;TGFB2;JUN;MARCKSL1;TGFB1;ITGA4;IFNGR1;STAT1;FOS;NFKBIA;TRAF6;HLA-DPB1;TAB2;TAB1;MYD88;TLR2;HLA-DQB1;NFKBIB
KEGG_2016	Signaling pathways regulating pluripotency of stem cells Homo sapiens hsa04550	56/142	0.0559489344737416	0.1027489865807079	0	0	1.33757770417689	3.856659046775892	GSK3B;BMPR2;RIF1;FZD10;PIK3CB;PIK3CG;MYC;AKT2;AKT3;AKT1;SMARCAD1;JARID2;JAK2;HRAS;JAK1;ACVR1;MAP2K1;MAP2K2;WNT5A;AXIN1;LIFR;PAX6;POU5F1;PIK3CA;IL6ST;RAF1;WNT8A;PIK3R2;PIK3R1;ACVR1B;NRAS;DVL1;DVL2;DVL3;MAPK1;OTX1;MAPK3;SMAD2;SMAD4;SMAD3;FZD2;FZD7;PCGF2;FZD6;STAT3;ACVR2A;INHBE;REST;APC;CTNNB1;GRB2;TCF3;FGFR4;BMPR1B;FGFR1;BMPR1A
KEGG_2016	Epithelial cell signaling in Helicobacter pylori infection Homo sapiens hsa05120	29/68	0.0563446994435967	0.1028290764845641	0	0	1.526471639352632	4.390540167271882	ATP6V1A;SRC;TCIRG1;RELA;EGFR;IKBKB;MAPK9;ATP6V0A2;ATP6V1H;RAC1;IKBKG;ATP6V0A1;LYN;MAP2K4;ATP6V1G1;JUN;ATP6AP1;CHUK;ADAM10;PTPN11;NFKBIA;TJP1;ADAM17;ATP6V1B2;ATP6V0D1;ATP6V0C;MET;MAP3K14;ATP6V1B1
KEGG_2016	ECM-receptor interaction Homo sapiens hsa04512	34/82	0.0614438207207638	0.1114384823010127	0	0	1.4542330880850194	4.056775166511106	ITGB1;LAMA5;SDC4;LAMA2;LAMC3;ITGB4;LAMA1;ITGB3;LAMA3;LAMC2;LAMC1;HMMR;THBS1;VTN;ITGA4;VWF;LAMB3;ITGA3;LAMB2;FN1;GP1BA;LAMB1;COL1A1;COL2A1;COL1A2;COL4A2;COL4A4;COL6A2;COL6A1;COL6A3;ITGA6;CD47;AGRN;CD44
KEGG_2016	Fc gamma R-mediated phagocytosis Homo sapiens hsa04666	38/93	0.0622472147184589	0.1121986833196915	0	0	1.4185889570552148	3.938912952744007	NCF1;ARPC1B;ASAP3;PIK3R2;PIK3CB;WASL;PIK3R1;PLD1;PIK3CG;CRKL;CFL2;AKT2;AKT3;CFL1;RAC2;AKT1;MAPK1;RAC1;WASF1;WASF3;MAPK3;LYN;MAP2K1;MARCKSL1;GSN;PLA2G4A;ARPC4;DNM2;HCK;MARCKS;PIK3CA;ARPC2;BIN1;ARPC3;DOCK2;RAF1;CRK;ARF6
KEGG_2016	Natural killer cell mediated cytotoxicity Homo sapiens hsa04650	53/135	0.0664241940862511	0.1189930348048179	0	0	1.3274591777431994	3.599662981463311	IFNA4;IFNA6;ITGB2;IFNA2;ARAF;ICAM2;PIK3CB;ITGAL;TNF;PIK3CG;ICAM1;PPP3CA;PPP3CC;RAC2;RAC3;RAC1;HRAS;MAP2K1;IFNA14;MAP2K2;IFNGR1;IFNA17;HLA-B;HLA-C;HLA-A;HLA-G;HLA-E;NCR1;PIK3CA;LCK;RAF1;IFNA10;SHC1;PIK3R2;PIK3R1;NRAS;PTK2B;MAPK1;FYN;BID;MICA;MAPK3;TNFRSF10B;GZMB;TNFRSF10A;PTPN11;KIR3DL1;KIR3DL2;TNFRSF10D;FAS;KLRD1;GRB2;CD244
KEGG_2016	Basal transcription factors Homo sapiens hsa03022	20/45	0.0680773975489943	0.1205817673826239	0	0	1.6417252982563475	4.411496502009861	TBP;TAF15;CCNH;GTF2B;TAF9;GTF2H1;GTF2H2;GTF2H3;GTF2F1;GTF2F2;GTF2H4;TAF6L;ERCC3;ERCC2;TAF7;TAF6;MNAT1;TAF4;GTF2I;TAF1
KEGG_2016	Fructose and mannose metabolism Homo sapiens hsa00051	15/32	0.0681605363737413	0.1205817673826239	0	0	1.8104215551420015	4.862592294698778	PFKFB2;PFKFB1;PFKFB3;TPI1;MPI;PMM2;SORD;AKR1B1;HK1;PFKL;GMDS;HKDC1;ALDOA;PFKM;PFKP
KEGG_2016	2-Oxocarboxylic acid metabolism Homo sapiens hsa01210	9/17	0.0685499088545054	0.1205817673826239	0	0	2.307718735684837	6.185132068884398	CS;ACY1;IDH3G;IDH1;IDH2;IDH3B;ACO1;ACO2;IDH3A
KEGG_2016	GnRH signaling pathway Homo sapiens hsa04912	37/91	0.0697331253237352	0.1219285784103634	0	0	1.4067258486826038	3.746223217638624	CAMK2B;CAMK2D;CALML5;SRC;ADCY2;ADCY1;PLD1;EGFR;ADCY6;MAPK9;NRAS;MAPK7;PTK2B;MAPK1;PRKACA;MAP2K7;HRAS;PRKACB;MAPK3;MAP2K6;MAP2K3;MAP2K4;MAP3K3;MAP2K1;JUN;MAP2K2;PLA2G4A;MMP14;ADCY9;GNAQ;GNAS;CALM3;GRB2;RAF1;CALM1;CALM2;ATF4
KEGG_2016	Terpenoid backbone biosynthesis Homo sapiens hsa00900	11/22	0.070677054240174	0.1228434514174454	0	0	2.051473957537804	5.435655783586301	IDI1;MVK;ICMT;HMGCS1;IDI2;PMVK;HMGCR;HMGCS2;ACAT1;ZMPSTE24;PCYOX1
KEGG_2016	Fc epsilon RI signaling pathway Homo sapiens hsa04664	28/68	0.0907015920034814	0.1567151767160744	0	0	1.4366615620214396	3.448246878931714	PIK3R2;PIK3CB;PIK3R1;TNF;PIK3CG;MAPK9;NRAS;AKT2;AKT3;RAC2;AKT1;RAC3;MAPK1;FYN;RAC1;MAP2K7;HRAS;MAPK3;MAP2K6;MAP2K3;LYN;MAP2K4;MAP2K1;MAP2K2;PLA2G4A;PIK3CA;GRB2;RAF1
KEGG_2016	Long-term depression Homo sapiens hsa04730	25/60	0.0935175917113341	0.1606302163512327	0	0	1.4658546718855918	3.473497606011943	RYR1;ARAF;GNAI3;GNAI1;GNAI2;PPP2CA;GNA13;PPP2CB;NRAS;PPP2R1B;PPP2R1A;GNA12;MAPK1;NOS1;HRAS;MAPK3;LYN;MAP2K1;MAP2K2;PLA2G4A;GNAO1;GNAQ;CRH;GNAS;RAF1
KEGG_2016	Fatty acid biosynthesis Homo sapiens hsa00061	7/13	0.0957995697594838	0.1629628477500855	0	0	2.392815346257569	5.612341419695103	ACSL1;FASN;ACSL4;ACSL3;MCAT;ACACB;ACACA
KEGG_2016	Pancreatic secretion Homo sapiens hsa04972	38/96	0.0959918144281325	0.1629628477500855	0	0	1.3449122064734504	3.1517914774103346	PRSS1;AMY2A;AMY2B;RAB3D;ATP2A3;ATP1A4;ATP2A2;ATP1A3;ATP2A1;ATP1A2;ADCY2;SLC4A2;ADCY1;ATP1A1;SLC4A4;ADCY6;SLC9A1;RAP1B;RAP1A;CD38;RAC1;PRSS3;PRSS2;RAB8A;SLC12A2;ATP2B4;ATP2B3;ATP1B3;ATP2B2;ATP2B1;ATP1B1;RHOA;RAB11A;ADCY9;FXYD2;GNAQ;GNAS;SLC26A3
KEGG_2016	Gastric acid secretion Homo sapiens hsa04971	30/74	0.0983858813499932	0.1660617188103931	0	0	1.3993566176470589	3.24490924211238	CAMK2B;CAMK2D;CALML5;ATP1A4;GNAI3;ATP1A3;ATP1A2;ADCY2;SLC4A2;ADCY1;ATP1A1;ACTB;ADCY6;GNAI1;MYLK;SLC9A1;GNAI2;PRKACA;PRKACB;KCNJ10;ATP1B3;ATP1B1;ATP4A;ADCY9;GNAQ;GNAS;CALM3;EZR;CALM1;CALM2
KEGG_2016	Ras signaling pathway Homo sapiens hsa04014	84/227	0.0994854767716113	0.1669526391799454	0	0	1.206672845227062	2.7846915449955687	CALML5;FLT4;PIK3CB;PIK3CG;IKBKB;FGF7;TBK1;AKT2;AKT3;RAC2;AKT1;PLCE1;RAC3;RAC1;IKBKG;PRKACA;PRKACB;HRAS;PDGFRB;MAP2K1;MAP2K2;KSR1;CHUK;RRAS2;PLA2G4A;KSR2;RHOA;TIAM1;PIK3CA;RASA1;RIN1;RAF1;MET;EXOC2;EPHA2;ARF6;CSF1R;RAB5B;RALA;RAB5C;SHC1;PIK3R2;PIK3R1;RASAL2;RASGRP2;PLD1;STK4;RELA;EGFR;RASGRP3;INS;RAP1B;MAPK9;NRAS;RAP1A;GNG2;RRAS;GNG5;ABL1;MAPK1;SHOC2;PAK2;PAK4;MAPK3;ANGPT4;BAD;VEGFB;PTPN11;GNB2;GNB1;REL;NF1;GNB3;CALM3;GRB2;CALM1;FGFR4;CALM2;RGL2;RAB5A;FGF12;BCL2L1;FGFR1;FGF10
KEGG_2016	PPAR signaling pathway Homo sapiens hsa03320	28/69	0.106477959839865	0.1776660815613747	0	0	1.401516453143092	3.1391407490858474	SLC27A1;FADS2;RXRA;ACADL;SCP2;UBC;HMGCS2;ACADM;PCK2;CPT1A;GK;ACSL1;APOA2;APOA1;APOC3;ACSL4;ACSL3;SORBS1;APOA5;FABP5;ACOX1;SCD;EHHADH;SLC27A6;PPARG;PPARA;SLC27A2;SLC27A4
